county_id,county_name,confirmed_cases,new_confirmed_cases,deaths,new_deaths,date
79,San Luis Obispo,1926,24,16,0,2020-08-04
81,San Mateo,5744,61,120,1,2020-08-04
83,Santa Barbara,6526,62,64,3,2020-08-04
85,Santa Clara,11030,236,192,1,2020-08-04
87,Santa Cruz,1196,45,4,0,2020-08-04
89,Shasta,397,7,9,0,2020-08-04
91,Sierra,3,1,0,0,2020-08-04
93,Siskiyou,88,7,0,0,2020-08-04
95,Solano,3806,85,38,1,2020-08-04
97,Sonoma,3208,95,42,3,2020-08-04
99,Stanislaus,9308,31,135,9,2020-08-04
101,Sutter,840,28,6,0,2020-08-04
103,Tehama,246,12,1,0,2020-08-04
105,Trinity,5,0,0,0,2020-08-04
107,Tulare,9990,245,193,4,2020-08-04
109,Tuolumne,144,0,2,0,2020-08-04
111,Ventura,7877,0,77,1,2020-08-04
113,Yolo,1614,32,42,0,2020-08-04
115,Yuba,533,21,4,0,2020-08-04
1,Alameda,11848,324,189,0,2020-08-03
3,Alpine,2,0,0,0,2020-08-03
5,Amador,135,9,0,0,2020-08-03
7,Butte,980,39,7,0,2020-08-03
9,Calaveras,125,0,1,0,2020-08-03
11,Colusa,331,8,4,0,2020-08-03
13,Contra Costa,8033,67,127,2,2020-08-03
15,Del Norte,90,2,0,0,2020-08-03
17,El Dorado,659,22,1,0,2020-08-03
19,Fresno,15759,676,138,0,2020-08-03
21,Glenn,332,7,1,0,2020-08-03
23,Humboldt,236,3,4,0,2020-08-03
25,Imperial,9448,39,222,2,2020-08-03
27,Inyo,64,3,1,0,2020-08-03
29,Kern,20651,106,144,0,2020-08-03
31,Kings,4453,0,56,0,2020-08-03
33,Lake,208,13,1,0,2020-08-03
35,Lassen,626,28,0,0,2020-08-03
37,Los Angeles,193877,1700,4702,9,2020-08-03
39,Madera,2075,132,32,2,2020-08-03
41,Marin,4938,0,75,5,2020-08-03
43,Mariposa,58,1,2,0,2020-08-03
45,Mendocino,331,9,9,0,2020-08-03
47,Merced,4422,137,50,0,2020-08-03
49,Modoc,3,1,0,0,2020-08-03
51,Mono,145,0,1,0,2020-08-03
53,Monterey,4924,102,30,0,2020-08-03
55,Napa,963,75,9,1,2020-08-03
57,Nevada,312,13,1,0,2020-08-03
59,Orange,37831,440,651,0,2020-08-03
61,Placer,1938,13,17,1,2020-08-03
63,Plumas,33,0,0,0,2020-08-03
65,Riverside,38131,1120,737,42,2020-08-03
67,Sacramento,10122,55,145,3,2020-08-03
69,San Benito,676,29,4,0,2020-08-03
71,San Bernardino,33432,452,418,1,2020-08-03
73,San Diego,30226,343,565,0,2020-08-03
75,San Francisco,6916,105,61,0,2020-08-03
77,San Joaquin,11885,402,180,12,2020-08-03
79,San Luis Obispo,1902,119,16,1,2020-08-03
81,San Mateo,5683,139,119,0,2020-08-03
83,Santa Barbara,6464,297,61,1,2020-08-03
85,Santa Clara,10794,168,191,0,2020-08-03
87,Santa Cruz,1151,0,4,0,2020-08-03
89,Shasta,390,21,9,0,2020-08-03
91,Sierra,2,0,0,0,2020-08-03
93,Siskiyou,81,8,0,0,2020-08-03
95,Solano,3721,110,37,0,2020-08-03
97,Sonoma,3113,0,39,0,2020-08-03
99,Stanislaus,9277,56,126,14,2020-08-03
101,Sutter,812,17,6,0,2020-08-03
103,Tehama,234,0,1,0,2020-08-03
105,Trinity,5,0,0,0,2020-08-03
107,Tulare,9745,291,189,11,2020-08-03
109,Tuolumne,144,3,2,0,2020-08-03
111,Ventura,7877,533,76,0,2020-08-03
113,Yolo,1582,10,42,0,2020-08-03
115,Yuba,512,11,4,0,2020-08-03
1,Alameda,11524,40,189,0,2020-08-02
3,Alpine,2,0,0,0,2020-08-02
5,Amador,126,0,0,0,2020-08-02
7,Butte,941,0,7,0,2020-08-02
9,Calaveras,125,0,1,0,2020-08-02
11,Colusa,323,0,4,0,2020-08-02
13,Contra Costa,7966,160,125,4,2020-08-02
15,Del Norte,88,0,0,0,2020-08-02
17,El Dorado,637,0,1,0,2020-08-02
19,Fresno,15083,0,138,0,2020-08-02
21,Glenn,325,0,1,0,2020-08-02
23,Humboldt,233,0,4,0,2020-08-02
25,Imperial,9409,0,220,0,2020-08-02
27,Inyo,61,10,1,0,2020-08-02
29,Kern,20545,663,144,0,2020-08-02
31,Kings,4453,73,56,0,2020-08-02
33,Lake,195,0,1,0,2020-08-02
35,Lassen,598,0,0,0,2020-08-02
37,Los Angeles,192177,1320,4693,24,2020-08-02
39,Madera,1943,0,30,0,2020-08-02
41,Marin,4938,0,70,0,2020-08-02
43,Mariposa,57,1,2,0,2020-08-02
45,Mendocino,322,5,9,0,2020-08-02
47,Merced,4285,0,50,0,2020-08-02
49,Modoc,2,0,0,0,2020-08-02
51,Mono,145,4,1,0,2020-08-02
53,Monterey,4822,125,30,0,2020-08-02
55,Napa,888,0,8,0,2020-08-02
57,Nevada,299,0,1,0,2020-08-02
59,Orange,37391,558,651,2,2020-08-02
61,Placer,1925,13,16,1,2020-08-02
63,Plumas,33,0,0,0,2020-08-02
65,Riverside,37011,0,695,0,2020-08-02
67,Sacramento,10067,51,142,0,2020-08-02
69,San Benito,647,4,4,0,2020-08-02
71,San Bernardino,32980,284,417,0,2020-08-02
73,San Diego,29883,306,565,0,2020-08-02
75,San Francisco,6811,88,61,0,2020-08-02
77,San Joaquin,11483,0,168,0,2020-08-02
79,San Luis Obispo,1783,0,15,0,2020-08-02
81,San Mateo,5544,0,119,0,2020-08-02
83,Santa Barbara,6167,0,60,0,2020-08-02
85,Santa Clara,10626,305,191,0,2020-08-02
87,Santa Cruz,1151,-1,4,0,2020-08-02
89,Shasta,369,0,9,0,2020-08-02
91,Sierra,2,0,0,0,2020-08-02
93,Siskiyou,73,0,0,0,2020-08-02
95,Solano,3611,0,37,0,2020-08-02
97,Sonoma,3113,58,39,2,2020-08-02
99,Stanislaus,9221,160,112,2,2020-08-02
101,Sutter,795,9,6,0,2020-08-02
103,Tehama,234,0,1,0,2020-08-02
105,Trinity,5,0,0,0,2020-08-02
107,Tulare,9454,0,178,0,2020-08-02
109,Tuolumne,141,0,2,0,2020-08-02
111,Ventura,7344,0,76,0,2020-08-02
113,Yolo,1572,28,42,0,2020-08-02
115,Yuba,501,16,4,0,2020-08-02
1,Alameda,11484,345,189,7,2020-08-01
3,Alpine,2,0,0,0,2020-08-01
5,Amador,126,1,0,0,2020-08-01
7,Butte,941,0,7,0,2020-08-01
9,Calaveras,125,0,1,0,2020-08-01
11,Colusa,323,0,4,0,2020-08-01
13,Contra Costa,7806,136,121,2,2020-08-01
15,Del Norte,88,0,0,0,2020-08-01
17,El Dorado,637,0,1,0,2020-08-01
19,Fresno,15083,644,138,0,2020-08-01
21,Glenn,325,0,1,0,2020-08-01
23,Humboldt,233,0,4,0,2020-08-01
25,Imperial,9409,43,220,10,2020-08-01
27,Inyo,51,0,1,0,2020-08-01
29,Kern,19882,547,144,4,2020-08-01
31,Kings,4380,0,56,0,2020-08-01
33,Lake,195,0,1,0,2020-08-01
35,Lassen,598,4,0,0,2020-08-01
37,Los Angeles,190857,2316,4669,45,2020-08-01
39,Madera,1943,0,30,0,2020-08-01
41,Marin,4938,0,70,0,2020-08-01
43,Mariposa,56,2,2,0,2020-08-01
45,Mendocino,317,5,9,0,2020-08-01
47,Merced,4285,0,50,0,2020-08-01
49,Modoc,2,0,0,0,2020-08-01
51,Mono,141,0,1,0,2020-08-01
53,Monterey,4697,155,30,4,2020-08-01
55,Napa,888,0,8,0,2020-08-01
57,Nevada,299,0,1,0,2020-08-01
59,Orange,36833,637,649,31,2020-08-01
61,Placer,1912,36,15,0,2020-08-01
63,Plumas,33,0,0,0,2020-08-01
65,Riverside,37011,0,695,0,2020-08-01
67,Sacramento,10016,196,142,9,2020-08-01
69,San Benito,643,21,4,0,2020-08-01
71,San Bernardino,32696,466,417,8,2020-08-01
73,San Diego,29577,529,565,4,2020-08-01
75,San Francisco,6723,148,61,2,2020-08-01
77,San Joaquin,11483,0,168,0,2020-08-01
79,San Luis Obispo,1783,0,15,0,2020-08-01
81,San Mateo,5544,75,119,0,2020-08-01
83,Santa Barbara,6167,0,60,0,2020-08-01
85,Santa Clara,10321,408,191,0,2020-08-01
87,Santa Cruz,1152,43,4,0,2020-08-01
89,Shasta,369,0,9,0,2020-08-01
91,Sierra,2,0,0,0,2020-08-01
93,Siskiyou,73,0,0,0,2020-08-01
95,Solano,3611,0,37,0,2020-08-01
97,Sonoma,3055,111,37,1,2020-08-01
99,Stanislaus,9061,171,110,6,2020-08-01
101,Sutter,786,18,6,0,2020-08-01
103,Tehama,234,8,1,0,2020-08-01
105,Trinity,5,0,0,0,2020-08-01
107,Tulare,9454,0,178,0,2020-08-01
109,Tuolumne,141,0,2,0,2020-08-01
111,Ventura,7344,0,76,0,2020-08-01
113,Yolo,1544,34,42,1,2020-08-01
115,Yuba,485,14,4,0,2020-08-01
1,Alameda,11139,8,182,0,2020-07-31
3,Alpine,2,0,0,0,2020-07-31
5,Amador,125,10,0,0,2020-07-31
7,Butte,941,34,7,0,2020-07-31
9,Calaveras,125,17,1,0,2020-07-31
11,Colusa,323,11,4,0,2020-07-31
13,Contra Costa,7670,93,119,3,2020-07-31
15,Del Norte,88,0,0,0,2020-07-31
17,El Dorado,637,24,1,0,2020-07-31
19,Fresno,14439,127,138,18,2020-07-31
21,Glenn,325,10,1,0,2020-07-31
23,Humboldt,233,2,4,0,2020-07-31
25,Imperial,9366,68,210,10,2020-07-31
27,Inyo,51,1,1,0,2020-07-31
29,Kern,19335,924,140,1,2020-07-31
31,Kings,4380,234,56,2,2020-07-31
33,Lake,195,12,1,0,2020-07-31
35,Lassen,594,0,0,0,2020-07-31
37,Los Angeles,188541,2505,4624,65,2020-07-31
39,Madera,1943,57,30,2,2020-07-31
41,Marin,4938,4,70,6,2020-07-31
43,Mariposa,54,1,2,0,2020-07-31
45,Mendocino,312,13,9,0,2020-07-31
47,Merced,4285,220,50,11,2020-07-31
49,Modoc,2,0,0,0,2020-07-31
51,Mono,141,0,1,0,2020-07-31
53,Monterey,4542,85,26,0,2020-07-31
55,Napa,888,23,8,0,2020-07-31
57,Nevada,299,6,1,0,2020-07-31
59,Orange,36196,418,618,14,2020-07-31
61,Placer,1876,54,15,0,2020-07-31
63,Plumas,33,1,0,0,2020-07-31
65,Riverside,37011,382,695,7,2020-07-31
67,Sacramento,9820,156,133,6,2020-07-31
69,San Benito,622,13,4,0,2020-07-31
71,San Bernardino,32230,542,409,6,2020-07-31
73,San Diego,29048,360,561,3,2020-07-31
75,San Francisco,6575,152,59,1,2020-07-31
77,San Joaquin,11483,141,168,17,2020-07-31
79,San Luis Obispo,1783,43,15,1,2020-07-31
81,San Mateo,5469,71,119,1,2020-07-31
83,Santa Barbara,6167,73,60,28,2020-07-31
85,Santa Clara,9913,182,191,1,2020-07-31
87,Santa Cruz,1109,33,4,0,2020-07-31
89,Shasta,369,9,9,0,2020-07-31
91,Sierra,2,0,0,0,2020-07-31
93,Siskiyou,73,1,0,0,2020-07-31
95,Solano,3611,91,37,0,2020-07-31
97,Sonoma,2944,102,36,4,2020-07-31
99,Stanislaus,8890,145,104,0,2020-07-31
101,Sutter,768,13,6,0,2020-07-31
103,Tehama,226,0,1,0,2020-07-31
105,Trinity,5,0,0,0,2020-07-31
107,Tulare,9454,213,178,5,2020-07-31
109,Tuolumne,141,7,2,0,2020-07-31
111,Ventura,7344,241,76,2,2020-07-31
113,Yolo,1510,16,41,0,2020-07-31
115,Yuba,471,6,4,0,2020-07-31
1,Alameda,11131,358,182,1,2020-07-30
3,Alpine,2,0,0,0,2020-07-30
5,Amador,115,5,0,0,2020-07-30
7,Butte,907,24,7,0,2020-07-30
9,Calaveras,108,0,1,0,2020-07-30
11,Colusa,312,8,4,1,2020-07-30
13,Contra Costa,7577,86,116,0,2020-07-30
15,Del Norte,88,0,0,0,2020-07-30
17,El Dorado,613,24,1,0,2020-07-30
19,Fresno,14312,379,120,0,2020-07-30
21,Glenn,315,4,1,0,2020-07-30
23,Humboldt,231,3,4,0,2020-07-30
25,Imperial,9298,57,200,12,2020-07-30
27,Inyo,50,3,1,0,2020-07-30
29,Kern,18411,1067,139,4,2020-07-30
31,Kings,4146,40,54,3,2020-07-30
33,Lake,183,2,1,0,2020-07-30
35,Lassen,594,0,0,0,2020-07-30
37,Los Angeles,186036,2580,4559,41,2020-07-30
39,Madera,1886,36,28,0,2020-07-30
41,Marin,4934,60,64,0,2020-07-30
43,Mariposa,53,2,2,0,2020-07-30
45,Mendocino,299,6,9,3,2020-07-30
47,Merced,4065,159,39,4,2020-07-30
49,Modoc,2,0,0,0,2020-07-30
51,Mono,141,17,1,0,2020-07-30
53,Monterey,4457,169,26,0,2020-07-30
55,Napa,865,5,8,0,2020-07-30
57,Nevada,293,5,1,0,2020-07-30
59,Orange,35778,506,604,17,2020-07-30
61,Placer,1822,32,15,0,2020-07-30
63,Plumas,32,1,0,0,2020-07-30
65,Riverside,36629,470,688,6,2020-07-30
67,Sacramento,9664,150,127,1,2020-07-30
69,San Benito,609,8,4,0,2020-07-30
71,San Bernardino,31688,863,403,4,2020-07-30
73,San Diego,28688,401,558,6,2020-07-30
75,San Francisco,6423,226,58,1,2020-07-30
77,San Joaquin,11342,133,151,5,2020-07-30
79,San Luis Obispo,1740,30,14,2,2020-07-30
81,San Mateo,5398,92,118,0,2020-07-30
83,Santa Barbara,6094,73,32,0,2020-07-30
85,Santa Clara,9731,119,190,3,2020-07-30
87,Santa Cruz,1076,46,4,0,2020-07-30
89,Shasta,360,12,9,1,2020-07-30
91,Sierra,2,0,0,0,2020-07-30
93,Siskiyou,72,3,0,0,2020-07-30
95,Solano,3520,58,37,0,2020-07-30
97,Sonoma,2842,94,32,1,2020-07-30
99,Stanislaus,8745,253,104,1,2020-07-30
101,Sutter,755,24,6,0,2020-07-30
103,Tehama,226,7,1,0,2020-07-30
105,Trinity,5,1,0,0,2020-07-30
107,Tulare,9241,165,173,0,2020-07-30
109,Tuolumne,134,2,2,0,2020-07-30
111,Ventura,7103,106,74,1,2020-07-30
113,Yolo,1494,17,41,0,2020-07-30
115,Yuba,465,24,4,0,2020-07-30
1,Alameda,10773,140,181,0,2020-07-29
3,Alpine,2,0,0,0,2020-07-29
5,Amador,110,21,0,0,2020-07-29
7,Butte,883,17,7,0,2020-07-29
9,Calaveras,108,0,1,0,2020-07-29
11,Colusa,304,12,3,1,2020-07-29
13,Contra Costa,7491,89,116,8,2020-07-29
15,Del Norte,88,0,0,0,2020-07-29
17,El Dorado,589,10,1,0,2020-07-29
19,Fresno,13933,597,120,0,2020-07-29
21,Glenn,311,8,1,0,2020-07-29
23,Humboldt,228,7,4,0,2020-07-29
25,Imperial,9241,52,188,0,2020-07-29
27,Inyo,47,1,1,0,2020-07-29
29,Kern,17344,448,135,0,2020-07-29
31,Kings,4106,70,51,1,2020-07-29
33,Lake,181,1,1,0,2020-07-29
35,Lassen,594,36,0,0,2020-07-29
37,Los Angeles,183456,4793,4518,91,2020-07-29
39,Madera,1850,9,28,5,2020-07-29
41,Marin,4874,59,64,3,2020-07-29
43,Mariposa,51,0,2,0,2020-07-29
45,Mendocino,293,13,6,0,2020-07-29
47,Merced,3906,143,35,6,2020-07-29
49,Modoc,2,0,0,0,2020-07-29
51,Mono,124,0,1,0,2020-07-29
53,Monterey,4288,148,26,2,2020-07-29
55,Napa,860,54,8,0,2020-07-29
57,Nevada,288,3,1,0,2020-07-29
59,Orange,35272,439,587,6,2020-07-29
61,Placer,1790,37,15,0,2020-07-29
63,Plumas,31,2,0,0,2020-07-29
65,Riverside,36159,249,682,10,2020-07-29
67,Sacramento,9514,96,126,5,2020-07-29
69,San Benito,601,17,4,1,2020-07-29
71,San Bernardino,30825,863,399,4,2020-07-29
73,San Diego,28287,282,552,5,2020-07-29
75,San Francisco,6197,132,57,1,2020-07-29
77,San Joaquin,11209,286,146,13,2020-07-29
79,San Luis Obispo,1710,21,12,1,2020-07-29
81,San Mateo,5306,108,118,0,2020-07-29
83,Santa Barbara,6021,90,32,0,2020-07-29
85,Santa Clara,9612,253,187,2,2020-07-29
87,Santa Cruz,1030,50,4,0,2020-07-29
89,Shasta,348,9,8,0,2020-07-29
91,Sierra,2,0,0,0,2020-07-29
93,Siskiyou,69,3,0,0,2020-07-29
95,Solano,3462,74,37,1,2020-07-29
97,Sonoma,2748,86,31,0,2020-07-29
99,Stanislaus,8492,204,103,5,2020-07-29
101,Sutter,731,30,6,0,2020-07-29
103,Tehama,219,5,1,0,2020-07-29
105,Trinity,4,0,0,0,2020-07-29
107,Tulare,9076,214,173,0,2020-07-29
109,Tuolumne,132,1,2,0,2020-07-29
111,Ventura,6997,104,73,2,2020-07-29
113,Yolo,1477,31,41,2,2020-07-29
115,Yuba,441,26,4,1,2020-07-29
1,Alameda,10633,195,181,3,2020-07-28
3,Alpine,2,0,0,0,2020-07-28
5,Amador,89,5,0,0,2020-07-28
7,Butte,866,46,7,0,2020-07-28
9,Calaveras,108,9,1,0,2020-07-28
11,Colusa,292,19,2,0,2020-07-28
13,Contra Costa,7402,163,108,4,2020-07-28
15,Del Norte,88,0,0,0,2020-07-28
17,El Dorado,579,24,1,0,2020-07-28
19,Fresno,13336,127,120,8,2020-07-28
21,Glenn,303,23,1,0,2020-07-28
23,Humboldt,221,4,4,0,2020-07-28
25,Imperial,9189,27,188,7,2020-07-28
27,Inyo,46,0,1,0,2020-07-28
29,Kern,16896,1893,135,12,2020-07-28
31,Kings,4036,70,50,1,2020-07-28
33,Lake,180,5,1,0,2020-07-28
35,Lassen,558,0,0,0,2020-07-28
37,Los Angeles,178663,2527,4427,52,2020-07-28
39,Madera,1841,118,23,2,2020-07-28
41,Marin,4815,46,61,2,2020-07-28
43,Mariposa,51,3,2,0,2020-07-28
45,Mendocino,280,6,6,0,2020-07-28
47,Merced,3763,253,29,0,2020-07-28
49,Modoc,2,2,0,0,2020-07-28
51,Mono,124,6,1,0,2020-07-28
53,Monterey,4140,58,24,1,2020-07-28
55,Napa,806,40,8,0,2020-07-28
57,Nevada,285,12,1,0,2020-07-28
59,Orange,34833,187,581,15,2020-07-28
61,Placer,1753,68,15,0,2020-07-28
63,Plumas,29,0,0,0,2020-07-28
65,Riverside,35910,723,672,1,2020-07-28
67,Sacramento,9418,400,121,7,2020-07-28
69,San Benito,584,31,3,1,2020-07-28
71,San Bernardino,29962,831,395,11,2020-07-28
73,San Diego,28005,498,547,14,2020-07-28
75,San Francisco,6065,43,56,0,2020-07-28
77,San Joaquin,10923,248,133,15,2020-07-28
79,San Luis Obispo,1689,45,11,2,2020-07-28
81,San Mateo,5198,74,118,1,2020-07-28
83,Santa Barbara,5931,298,32,0,2020-07-28
85,Santa Clara,9359,144,185,1,2020-07-28
87,Santa Cruz,980,60,4,0,2020-07-28
89,Shasta,339,16,8,0,2020-07-28
91,Sierra,2,0,0,0,2020-07-28
93,Siskiyou,66,0,0,0,2020-07-28
95,Solano,3388,105,36,0,2020-07-28
97,Sonoma,2662,45,31,7,2020-07-28
99,Stanislaus,8288,60,98,3,2020-07-28
101,Sutter,701,31,6,0,2020-07-28
103,Tehama,214,0,1,0,2020-07-28
105,Trinity,4,1,0,0,2020-07-28
107,Tulare,8862,328,173,1,2020-07-28
109,Tuolumne,131,0,2,0,2020-07-28
111,Ventura,6893,63,71,1,2020-07-28
113,Yolo,1446,22,39,2,2020-07-28
115,Yuba,415,18,3,0,2020-07-28
1,Alameda,10438,67,178,0,2020-07-27
3,Alpine,2,0,0,0,2020-07-27
5,Amador,84,3,0,0,2020-07-27
7,Butte,820,62,7,2,2020-07-27
9,Calaveras,99,0,1,0,2020-07-27
11,Colusa,273,10,2,0,2020-07-27
13,Contra Costa,7239,164,104,0,2020-07-27
15,Del Norte,88,1,0,0,2020-07-27
17,El Dorado,555,42,1,0,2020-07-27
19,Fresno,13209,645,112,0,2020-07-27
21,Glenn,280,15,1,0,2020-07-27
23,Humboldt,217,12,4,0,2020-07-27
25,Imperial,9162,95,181,0,2020-07-27
27,Inyo,46,6,1,0,2020-07-27
29,Kern,15003,442,123,0,2020-07-27
31,Kings,3966,124,49,2,2020-07-27
33,Lake,175,7,1,0,2020-07-27
35,Lassen,558,3,0,0,2020-07-27
37,Los Angeles,176136,2119,4375,15,2020-07-27
39,Madera,1723,93,21,2,2020-07-27
41,Marin,4769,132,59,1,2020-07-27
43,Mariposa,48,2,2,0,2020-07-27
45,Mendocino,274,9,6,0,2020-07-27
47,Merced,3510,265,29,2,2020-07-27
49,Modoc,0,0,0,0,2020-07-27
51,Mono,118,6,1,0,2020-07-27
53,Monterey,4082,80,23,0,2020-07-27
55,Napa,766,29,8,0,2020-07-27
57,Nevada,273,18,1,0,2020-07-27
59,Orange,34646,273,566,2,2020-07-27
61,Placer,1685,37,15,1,2020-07-27
63,Plumas,29,1,0,0,2020-07-27
65,Riverside,35187,1720,671,34,2020-07-27
67,Sacramento,9018,115,114,6,2020-07-27
69,San Benito,553,17,2,0,2020-07-27
71,San Bernardino,29131,1139,384,1,2020-07-27
73,San Diego,27507,523,533,0,2020-07-27
75,San Francisco,6022,90,56,0,2020-07-27
77,San Joaquin,10675,549,118,8,2020-07-27
79,San Luis Obispo,1644,144,9,1,2020-07-27
81,San Mateo,5124,102,117,0,2020-07-27
83,Santa Barbara,5633,57,32,0,2020-07-27
85,Santa Clara,9215,174,184,0,2020-07-27
87,Santa Cruz,920,13,4,0,2020-07-27
89,Shasta,323,12,8,0,2020-07-27
91,Sierra,2,1,0,0,2020-07-27
93,Siskiyou,66,5,0,0,2020-07-27
95,Solano,3283,154,36,1,2020-07-27
97,Sonoma,2617,47,24,0,2020-07-27
99,Stanislaus,8228,234,95,5,2020-07-27
101,Sutter,670,23,6,2,2020-07-27
103,Tehama,214,25,1,0,2020-07-27
105,Trinity,3,0,0,0,2020-07-27
107,Tulare,8534,324,172,4,2020-07-27
109,Tuolumne,131,5,2,2,2020-07-27
111,Ventura,6830,438,70,3,2020-07-27
113,Yolo,1424,30,37,0,2020-07-27
115,Yuba,397,15,3,0,2020-07-27
1,Alameda,10371,41,178,0,2020-07-26
3,Alpine,2,0,0,0,2020-07-26
5,Amador,81,5,0,0,2020-07-26
7,Butte,758,0,5,0,2020-07-26
9,Calaveras,99,0,1,0,2020-07-26
11,Colusa,263,0,2,0,2020-07-26
13,Contra Costa,7075,180,104,0,2020-07-26
15,Del Norte,87,0,0,0,2020-07-26
17,El Dorado,513,0,1,0,2020-07-26
19,Fresno,12564,0,112,0,2020-07-26
21,Glenn,265,0,1,0,2020-07-26
23,Humboldt,205,0,4,0,2020-07-26
25,Imperial,9067,0,181,0,2020-07-26
27,Inyo,40,0,1,0,2020-07-26
29,Kern,14561,369,123,0,2020-07-26
31,Kings,3842,29,47,0,2020-07-26
33,Lake,168,0,1,0,2020-07-26
35,Lassen,555,0,0,0,2020-07-26
37,Los Angeles,174017,1674,4360,9,2020-07-26
39,Madera,1630,0,19,0,2020-07-26
41,Marin,4637,13,58,3,2020-07-26
43,Mariposa,46,0,2,1,2020-07-26
45,Mendocino,265,8,6,0,2020-07-26
47,Merced,3245,0,27,0,2020-07-26
49,Modoc,0,0,0,0,2020-07-26
51,Mono,112,1,1,0,2020-07-26
53,Monterey,4002,49,23,1,2020-07-26
55,Napa,737,0,8,0,2020-07-26
57,Nevada,255,0,1,0,2020-07-26
59,Orange,34373,420,564,2,2020-07-26
61,Placer,1648,43,14,0,2020-07-26
63,Plumas,28,0,0,0,2020-07-26
65,Riverside,33467,0,637,0,2020-07-26
67,Sacramento,8903,267,108,0,2020-07-26
69,San Benito,536,11,2,0,2020-07-26
71,San Bernardino,27992,437,383,7,2020-07-26
73,San Diego,26984,283,533,0,2020-07-26
75,San Francisco,5932,145,56,0,2020-07-26
77,San Joaquin,10126,0,110,0,2020-07-26
79,San Luis Obispo,1500,0,8,0,2020-07-26
81,San Mateo,5022,0,117,0,2020-07-26
83,Santa Barbara,5576,0,32,0,2020-07-26
85,Santa Clara,9041,208,184,0,2020-07-26
87,Santa Cruz,907,9,4,0,2020-07-26
89,Shasta,311,20,8,0,2020-07-26
91,Sierra,1,0,0,0,2020-07-26
93,Siskiyou,61,0,0,0,2020-07-26
95,Solano,3129,0,35,0,2020-07-26
97,Sonoma,2570,11,24,0,2020-07-26
99,Stanislaus,7994,133,90,3,2020-07-26
101,Sutter,647,10,4,0,2020-07-26
103,Tehama,189,0,1,0,2020-07-26
105,Trinity,3,0,0,0,2020-07-26
107,Tulare,8210,0,168,0,2020-07-26
109,Tuolumne,126,0,0,0,2020-07-26
111,Ventura,6392,0,67,0,2020-07-26
113,Yolo,1394,52,37,0,2020-07-26
115,Yuba,382,10,3,0,2020-07-26
1,Alameda,10330,116,178,0,2020-07-25
3,Alpine,2,0,0,0,2020-07-25
5,Amador,76,5,0,0,2020-07-25
7,Butte,758,0,5,0,2020-07-25
9,Calaveras,99,0,1,0,2020-07-25
11,Colusa,263,0,2,0,2020-07-25
13,Contra Costa,6895,103,104,1,2020-07-25
15,Del Norte,87,0,0,0,2020-07-25
17,El Dorado,513,0,1,0,2020-07-25
19,Fresno,12564,416,112,0,2020-07-25
21,Glenn,265,0,1,0,2020-07-25
23,Humboldt,205,0,4,0,2020-07-25
25,Imperial,9067,100,181,8,2020-07-25
27,Inyo,40,0,1,0,2020-07-25
29,Kern,14192,832,123,0,2020-07-25
31,Kings,3813,41,47,1,2020-07-25
33,Lake,168,0,1,0,2020-07-25
35,Lassen,555,0,0,0,2020-07-25
37,Los Angeles,172343,3408,4351,51,2020-07-25
39,Madera,1630,0,19,0,2020-07-25
41,Marin,4624,11,55,0,2020-07-25
43,Mariposa,46,0,1,0,2020-07-25
45,Mendocino,257,8,6,1,2020-07-25
47,Merced,3245,0,27,0,2020-07-25
49,Modoc,0,0,0,0,2020-07-25
51,Mono,111,3,1,0,2020-07-25
53,Monterey,3953,88,22,0,2020-07-25
55,Napa,737,0,8,0,2020-07-25
57,Nevada,255,0,1,0,2020-07-25
59,Orange,33953,595,562,6,2020-07-25
61,Placer,1605,46,14,1,2020-07-25
63,Plumas,28,0,0,0,2020-07-25
65,Riverside,33467,0,637,0,2020-07-25
67,Sacramento,8636,82,108,5,2020-07-25
69,San Benito,525,4,2,0,2020-07-25
71,San Bernardino,27555,759,376,4,2020-07-25
73,San Diego,26701,603,533,9,2020-07-25
75,San Francisco,5787,108,56,0,2020-07-25
77,San Joaquin,10126,0,110,0,2020-07-25
79,San Luis Obispo,1500,0,8,0,2020-07-25
81,San Mateo,5022,65,117,0,2020-07-25
83,Santa Barbara,5576,0,32,0,2020-07-25
85,Santa Clara,8833,114,184,1,2020-07-25
87,Santa Cruz,898,7,4,0,2020-07-25
89,Shasta,291,0,8,0,2020-07-25
91,Sierra,1,0,0,0,2020-07-25
93,Siskiyou,61,0,0,0,2020-07-25
95,Solano,3129,0,35,0,2020-07-25
97,Sonoma,2559,93,24,0,2020-07-25
99,Stanislaus,7861,258,87,1,2020-07-25
101,Sutter,637,22,4,0,2020-07-25
103,Tehama,189,0,1,0,2020-07-25
105,Trinity,3,0,0,0,2020-07-25
107,Tulare,8210,0,168,0,2020-07-25
109,Tuolumne,126,0,0,0,2020-07-25
111,Ventura,6392,0,67,0,2020-07-25
113,Yolo,1342,27,37,0,2020-07-25
115,Yuba,372,16,3,0,2020-07-25
1,Alameda,10214,345,178,5,2020-07-24
3,Alpine,2,0,0,0,2020-07-24
5,Amador,71,4,0,0,2020-07-24
7,Butte,758,36,5,0,2020-07-24
9,Calaveras,99,5,1,0,2020-07-24
11,Colusa,263,13,2,0,2020-07-24
13,Contra Costa,6792,204,103,1,2020-07-24
15,Del Norte,87,3,0,0,2020-07-24
